Record_ID,Parking_Lot_ID,Parking_Lot_Name,Date,Time,Day_of_Week,Is_Weekend,Weather,Temperature_C,Holiday,Capacity,Occupied_Spaces,Available_Spaces,Occupancy_Rate,Parking_Status
59160,P001,Central Mall,2025-10-03,00:00,Friday,No,Cloudy,27,No,200,72,128,0.36,Available
59161,P003,Railway Station,2025-10-03,01:00,Friday,No,Foggy,35,No,200,95,105,0.47,Available
59162,P008,Bus Station,2025-10-03,02:00,Friday,No,Rainy,22,No,150,86,64,0.57,Available
59163,P007,University,2025-10-03,03:00,Friday,No,Foggy,22,No,200,91,109,0.46,Available
59164,P001,Central Mall,2025-10-03,04:00,Friday,No,Cloudy,22,No,400,183,217,0.46,Available
59165,P005,Tech Park,2025-10-03,05:00,Friday,No,Sunny,39,No,350,164,186,0.47,Available
59166,P004,Airport,2025-10-03,06:00,Friday,No,Cloudy,26,No,300,152,148,0.51,Available
59167,P003,Railway Station,2025-10-03,07:00,Friday,No,Foggy,23,No,250,95,155,0.38,Available
59168,P007,University,2025-10-03,08:00,Friday,No,Foggy,31,No,350,280,70,0.8,Available
59169,P008,Bus Station,2025-10-03,09:00,Friday,No,Cloudy,29,Yes,120,103,17,0.86,Full
59170,P002,City Center,2025-10-03,10:00,Friday,No,Foggy,28,No,200,158,42,0.79,Available
59171,P007,University,2025-10-03,11:00,Friday,No,Foggy,32,No,400,185,215,0.46,Available
59172,P007,University,2025-10-03,12:00,Friday,No,Cloudy,24,No,120,67,53,0.56,Available
59173,P006,Hospital,2025-10-03,13:00,Friday,No,Rainy,40,No,150,87,63,0.58,Available
59174,P007,University,2025-10-03,14:00,Friday,No,Cloudy,37,No,180,78,102,0.43,Available
59175,P001,Central Mall,2025-10-03,15:00,Friday,No,Rainy,32,No,350,156,194,0.45,Available
59176,P008,Bus Station,2025-10-03,16:00,Friday,No,Rainy,25,No,100,48,52,0.48,Available
59177,P003,Railway Station,2025-10-03,17:00,Friday,No,Foggy,23,No,200,157,43,0.79,Available
59178,P007,University,2025-10-03,18:00,Friday,No,Cloudy,36,No,100,90,10,0.9,Full
59179,P008,Bus Station,2025-10-03,19:00,Friday,No,Foggy,34,No,150,137,13,0.91,Full
59180,P006,Hospital,2025-10-03,20:00,Friday,No,Cloudy,19,No,300,224,76,0.75,Available
59181,P005,Tech Park,2025-10-03,21:00,Friday,No,Foggy,28,No,300,153,147,0.51,Available
59182,P007,University,2025-10-03,22:00,Friday,No,Foggy,25,No,120,35,85,0.29,Available
59183,P001,Central Mall,2025-10-03,23:00,Friday,No,Cloudy,37,No,180,69,111,0.38,Available
59184,P002,City Center,2025-10-04,00:00,Saturday,Yes,Foggy,36,Yes,120,43,77,0.36,Available
59185,P005,Tech Park,2025-10-04,01:00,Saturday,Yes,Sunny,32,No,250,102,148,0.41,Available
59186,P008,Bus Station,2025-10-04,02:00,Saturday,Yes,Rainy,19,No,150,34,116,0.23,Available
59187,P002,City Center,2025-10-04,03:00,Saturday,Yes,Rainy,30,No,150,56,94,0.37,Available
59188,P003,Railway Station,2025-10-04,04:00,Saturday,Yes,Foggy,39,No,200,60,140,0.3,Available
59189,P003,Railway Station,2025-10-04,05:00,Saturday,Yes,Foggy,22,No,250,91,159,0.36,Available
59190,P004,Airport,2025-10-04,06:00,Saturday,Yes,Cloudy,36,No,350,124,226,0.35,Available
59191,P001,Central Mall,2025-10-04,07:00,Saturday,Yes,Foggy,24,No,400,125,275,0.31,Available
59192,P008,Bus Station,2025-10-04,08:00,Saturday,Yes,Sunny,34,No,180,110,70,0.61,Available
59193,P006,Hospital,2025-10-04,09:00,Saturday,Yes,Sunny,27,No,350,247,103,0.71,Available
59194,P005,Tech Park,2025-10-04,10:00,Saturday,Yes,Sunny,28,No,250,186,64,0.74,Available
59195,P002,City Center,2025-10-04,11:00,Saturday,Yes,Cloudy,24,No,400,141,259,0.35,Available
59196,P004,Airport,2025-10-04,12:00,Saturday,Yes,Sunny,24,No,350,117,233,0.33,Available
59197,P004,Airport,2025-10-04,13:00,Saturday,Yes,Rainy,28,No,250,80,170,0.32,Available
59198,P006,Hospital,2025-10-04,14:00,Saturday,Yes,Cloudy,25,No,100,37,63,0.37,Available
59199,P008,Bus Station,2025-10-04,15:00,Saturday,Yes,Cloudy,37,No,100,52,48,0.52,Available
59200,P007,University,2025-10-04,16:00,Saturday,Yes,Sunny,23,No,200,75,125,0.38,Available
59201,P007,University,2025-10-04,17:00,Saturday,Yes,Rainy,34,No,200,143,57,0.71,Available
59202,P008,Bus Station,2025-10-04,18:00,Saturday,Yes,Rainy,37,No,400,266,134,0.67,Available
59203,P008,Bus Station,2025-10-04,19:00,Saturday,Yes,Sunny,30,No,200,133,67,0.67,Available
59204,P007,University,2025-10-04,20:00,Saturday,Yes,Sunny,33,No,350,256,94,0.73,Available
59205,P003,Railway Station,2025-10-04,21:00,Saturday,Yes,Sunny,22,No,200,77,123,0.39,Available
59206,P006,Hospital,2025-10-04,22:00,Saturday,Yes,Sunny,39,No,350,128,222,0.37,Available
59207,P005,Tech Park,2025-10-04,23:00,Saturday,Yes,Foggy,36,No,300,117,183,0.39,Available
59208,P004,Airport,2025-10-05,00:00,Sunday,Yes,Cloudy,35,No,250,92,158,0.37,Available
59209,P006,Hospital,2025-10-05,01:00,Sunday,Yes,Cloudy,26,No,250,87,163,0.35,Available
59210,P007,University,2025-10-05,02:00,Sunday,Yes,Rainy,22,No,100,27,73,0.27,Available
59211,P007,University,2025-10-05,03:00,Sunday,Yes,Rainy,27,Yes,180,56,124,0.31,Available
59212,P008,Bus Station,2025-10-05,04:00,Sunday,Yes,Cloudy,32,No,120,25,95,0.21,Available
59213,P001,Central Mall,2025-10-05,05:00,Sunday,Yes,Foggy,23,Yes,300,97,203,0.32,Available
59214,P006,Hospital,2025-10-05,06:00,Sunday,Yes,Sunny,26,No,200,71,129,0.35,Available
59215,P002,City Center,2025-10-05,07:00,Sunday,Yes,Rainy,18,No,120,51,69,0.42,Available
59216,P008,Bus Station,2025-10-05,08:00,Sunday,Yes,Rainy,25,No,180,140,40,0.78,Available
59217,P006,Hospital,2025-10-05,09:00,Sunday,Yes,Foggy,29,No,120,69,51,0.57,Available
59218,P004,Airport,2025-10-05,10:00,Sunday,Yes,Foggy,39,No,300,227,73,0.76,Available
59219,P005,Tech Park,2025-10-05,11:00,Sunday,Yes,Rainy,26,No,400,122,278,0.3,Available
59220,P005,Tech Park,2025-10-05,12:00,Sunday,Yes,Cloudy,40,No,250,100,150,0.4,Available
59221,P007,University,2025-10-05,13:00,Sunday,Yes,Rainy,31,No,180,77,103,0.43,Available
59222,P004,Airport,2025-10-05,14:00,Sunday,Yes,Foggy,24,No,350,114,236,0.33,Available
59223,P005,Tech Park,2025-10-05,15:00,Sunday,Yes,Rainy,40,No,100,46,54,0.46,Available
59224,P001,Central Mall,2025-10-05,16:00,Sunday,Yes,Rainy,19,No,400,148,252,0.37,Available
59225,P004,Airport,2025-10-05,17:00,Sunday,Yes,Sunny,28,No,150,108,42,0.72,Available
59226,P002,City Center,2025-10-05,18:00,Sunday,Yes,Foggy,21,No,350,239,111,0.68,Available
59227,P008,Bus Station,2025-10-05,19:00,Sunday,Yes,Rainy,37,No,200,159,41,0.8,Available
59228,P005,Tech Park,2025-10-05,20:00,Sunday,Yes,Rainy,39,No,400,286,114,0.71,Available
59229,P008,Bus Station,2025-10-05,21:00,Sunday,Yes,Rainy,38,No,100,47,53,0.47,Available
59230,P005,Tech Park,2025-10-05,22:00,Sunday,Yes,Foggy,36,No,100,52,48,0.52,Available
59231,P004,Airport,2025-10-05,23:00,Sunday,Yes,Foggy,30,No,120,54,66,0.45,Available
59232,P003,Railway Station,2025-10-06,00:00,Monday,No,Sunny,22,No,200,95,105,0.47,Available
59233,P002,City Center,2025-10-06,01:00,Monday,No,Rainy,39,No,100,58,42,0.58,Available
59234,P002,City Center,2025-10-06,02:00,Monday,No,Rainy,26,Yes,150,61,89,0.41,Available
59235,P003,Railway Station,2025-10-06,03:00,Monday,No,Foggy,22,No,120,63,57,0.53,Available
59236,P007,University,2025-10-06,04:00,Monday,No,Rainy,20,No,350,148,202,0.42,Available
59237,P001,Central Mall,2025-10-06,05:00,Monday,No,Cloudy,32,No,200,78,122,0.39,Available
59238,P008,Bus Station,2025-10-06,06:00,Monday,No,Rainy,22,No,300,140,160,0.47,Available
59239,P003,Railway Station,2025-10-06,07:00,Monday,No,Cloudy,28,No,150,63,87,0.42,Available
59240,P008,Bus Station,2025-10-06,08:00,Monday,No,Sunny,30,No,100,82,18,0.82,Full
59241,P007,University,2025-10-06,09:00,Monday,No,Cloudy,21,No,120,84,36,0.7,Available
59242,P001,Central Mall,2025-10-06,10:00,Monday,No,Foggy,37,No,150,136,14,0.91,Full
59243,P007,University,2025-10-06,11:00,Monday,No,Cloudy,24,Yes,150,86,64,0.57,Available
59244,P002,City Center,2025-10-06,12:00,Monday,No,Foggy,25,No,150,76,74,0.51,Available
59245,P002,City Center,2025-10-06,13:00,Monday,No,Cloudy,40,No,100,61,39,0.61,Available
59246,P007,University,2025-10-06,14:00,Monday,No,Sunny,39,No,100,61,39,0.61,Available
59247,P006,Hospital,2025-10-06,15:00,Monday,No,Sunny,40,No,200,104,96,0.52,Available
59248,P005,Tech Park,2025-10-06,16:00,Monday,No,Sunny,39,Yes,120,71,49,0.59,Available
59249,P003,Railway Station,2025-10-06,17:00,Monday,No,Rainy,39,No,300,249,51,0.83,Available
59250,P006,Hospital,2025-10-06,18:00,Monday,No,Rainy,18,No,180,139,41,0.77,Available
59251,P002,City Center,2025-10-06,19:00,Monday,No,Cloudy,31,No,400,318,82,0.8,Available
59252,P005,Tech Park,2025-10-06,20:00,Monday,No,Rainy,38,No,180,129,51,0.72,Available
59253,P003,Railway Station,2025-10-06,21:00,Monday,No,Cloudy,36,No,200,78,122,0.39,Available
59254,P006,Hospital,2025-10-06,22:00,Monday,No,Foggy,33,No,180,99,81,0.55,Available
59255,P008,Bus Station,2025-10-06,23:00,Monday,No,Cloudy,20,No,400,172,228,0.43,Available
59256,P003,Railway Station,2025-10-07,00:00,Tuesday,No,Rainy,23,No,300,151,149,0.5,Available
59257,P002,City Center,2025-10-07,01:00,Tuesday,No,Foggy,33,No,100,37,63,0.37,Available
59258,P006,Hospital,2025-10-07,02:00,Tuesday,No,Foggy,18,No,100,45,55,0.45,Available
59259,P006,Hospital,2025-10-07,03:00,Tuesday,No,Cloudy,22,No,200,92,108,0.46,Available
59260,P004,Airport,2025-10-07,04:00,Tuesday,No,Cloudy,24,No,100,62,38,0.62,Available
59261,P005,Tech Park,2025-10-07,05:00,Tuesday,No,Foggy,35,No,400,172,228,0.43,Available
59262,P005,Tech Park,2025-10-07,06:00,Tuesday,No,Sunny,31,No,120,71,49,0.59,Available
59263,P004,Airport,2025-10-07,07:00,Tuesday,No,Sunny,27,No,120,35,85,0.29,Available
59264,P004,Airport,2025-10-07,08:00,Tuesday,No,Sunny,32,No,120,114,6,0.95,Full
59265,P006,Hospital,2025-10-07,09:00,Tuesday,No,Cloudy,31,No,150,115,35,0.77,Available
59266,P005,Tech Park,2025-10-07,10:00,Tuesday,No,Foggy,30,No,400,311,89,0.78,Available
59267,P007,University,2025-10-07,11:00,Tuesday,No,Foggy,19,No,180,87,93,0.48,Available
59268,P008,Bus Station,2025-10-07,12:00,Tuesday,No,Sunny,39,No,180,73,107,0.41,Available
59269,P004,Airport,2025-10-07,13:00,Tuesday,No,Cloudy,28,No,250,131,119,0.52,Available
59270,P003,Railway Station,2025-10-07,14:00,Tuesday,No,Rainy,30,No,400,196,204,0.49,Available
59271,P007,University,2025-10-07,15:00,Tuesday,No,Sunny,38,No,300,133,167,0.44,Available
59272,P006,Hospital,2025-10-07,16:00,Tuesday,No,Cloudy,18,No,120,72,48,0.6,Available
59273,P006,Hospital,2025-10-07,17:00,Tuesday,No,Rainy,27,No,180,160,20,0.89,Full
59274,P005,Tech Park,2025-10-07,18:00,Tuesday,No,Rainy,31,No,150,133,17,0.89,Full
59275,P006,Hospital,2025-10-07,19:00,Tuesday,No,Foggy,33,No,250,196,54,0.78,Available
59276,P002,City Center,2025-10-07,20:00,Tuesday,No,Cloudy,21,Yes,150,108,42,0.72,Available
59277,P003,Railway Station,2025-10-07,21:00,Tuesday,No,Foggy,39,No,180,67,113,0.37,Available
59278,P004,Airport,2025-10-07,22:00,Tuesday,No,Cloudy,29,No,100,36,64,0.36,Available
59279,P007,University,2025-10-07,23:00,Tuesday,No,Rainy,19,No,120,34,86,0.28,Available
59280,P004,Airport,2025-10-08,00:00,Wednesday,No,Sunny,37,No,350,162,188,0.46,Available
59281,P005,Tech Park,2025-10-08,01:00,Wednesday,No,Sunny,36,No,350,177,173,0.51,Available
59282,P004,Airport,2025-10-08,02:00,Wednesday,No,Foggy,37,No,120,70,50,0.58,Available
59283,P007,University,2025-10-08,03:00,Wednesday,No,Sunny,21,No,350,164,186,0.47,Available
59284,P005,Tech Park,2025-10-08,04:00,Wednesday,No,Rainy,21,Yes,120,68,52,0.57,Available
59285,P006,Hospital,2025-10-08,05:00,Wednesday,No,Foggy,29,No,200,85,115,0.42,Available
59286,P004,Airport,2025-10-08,06:00,Wednesday,No,Rainy,27,No,120,61,59,0.51,Available
59287,P002,City Center,2025-10-08,07:00,Wednesday,No,Rainy,29,No,300,139,161,0.46,Available
59288,P001,Central Mall,2025-10-08,08:00,Wednesday,No,Foggy,19,No,100,81,19,0.81,Full
59289,P003,Railway Station,2025-10-08,09:00,Wednesday,No,Foggy,33,No,120,81,39,0.68,Available
59290,P005,Tech Park,2025-10-08,10:00,Wednesday,No,Cloudy,24,No,300,233,67,0.78,Available
59291,P003,Railway Station,2025-10-08,11:00,Wednesday,No,Sunny,40,No,180,89,91,0.49,Available
59292,P001,Central Mall,2025-10-08,12:00,Wednesday,No,Rainy,39,No,200,97,103,0.48,Available
59293,P006,Hospital,2025-10-08,13:00,Wednesday,No,Sunny,20,No,120,52,68,0.43,Available
59294,P008,Bus Station,2025-10-08,14:00,Wednesday,No,Foggy,20,No,300,145,155,0.48,Available
59295,P002,City Center,2025-10-08,15:00,Wednesday,No,Sunny,26,No,300,127,173,0.42,Available
59296,P005,Tech Park,2025-10-08,16:00,Wednesday,No,Foggy,36,No,100,28,72,0.28,Available
59297,P006,Hospital,2025-10-08,17:00,Wednesday,No,Cloudy,32,No,300,251,49,0.84,Available
59298,P005,Tech Park,2025-10-08,18:00,Wednesday,No,Foggy,35,No,180,133,47,0.74,Available
59299,P006,Hospital,2025-10-08,19:00,Wednesday,No,Foggy,36,No,400,331,69,0.83,Available
59300,P005,Tech Park,2025-10-08,20:00,Wednesday,No,Cloudy,23,No,180,129,51,0.72,Available
59301,P001,Central Mall,2025-10-08,21:00,Wednesday,No,Sunny,39,No,100,59,41,0.59,Available
59302,P008,Bus Station,2025-10-08,22:00,Wednesday,No,Cloudy,21,No,400,197,203,0.49,Available
59303,P008,Bus Station,2025-10-08,23:00,Wednesday,No,Foggy,26,No,150,76,74,0.51,Available
59304,P002,City Center,2025-10-09,00:00,Thursday,No,Foggy,35,No,180,94,86,0.52,Available
59305,P004,Airport,2025-10-09,01:00,Thursday,No,Cloudy,23,No,350,165,185,0.47,Available
59306,P003,Railway Station,2025-10-09,02:00,Thursday,No,Cloudy,18,No,150,56,94,0.37,Available
59307,P004,Airport,2025-10-09,03:00,Thursday,No,Foggy,19,No,250,108,142,0.43,Available
59308,P005,Tech Park,2025-10-09,04:00,Thursday,No,Sunny,24,No,300,133,167,0.44,Available
59309,P006,Hospital,2025-10-09,05:00,Thursday,No,Cloudy,38,No,100,64,36,0.64,Available
59310,P004,Airport,2025-10-09,06:00,Thursday,No,Sunny,24,No,400,171,229,0.43,Available
59311,P001,Central Mall,2025-10-09,07:00,Thursday,No,Rainy,37,No,350,149,201,0.43,Available
59312,P008,Bus Station,2025-10-09,08:00,Thursday,No,Rainy,28,No,180,160,20,0.89,Full
59313,P007,University,2025-10-09,09:00,Thursday,No,Sunny,24,No,400,305,95,0.76,Available
59314,P004,Airport,2025-10-09,10:00,Thursday,No,Sunny,40,No,350,270,80,0.77,Available
59315,P005,Tech Park,2025-10-09,11:00,Thursday,No,Sunny,25,No,250,105,145,0.42,Available
59316,P002,City Center,2025-10-09,12:00,Thursday,No,Cloudy,31,No,150,73,77,0.49,Available
59317,P001,Central Mall,2025-10-09,13:00,Thursday,No,Rainy,38,Yes,250,96,154,0.38,Available
59318,P003,Railway Station,2025-10-09,14:00,Thursday,No,Rainy,38,No,100,53,47,0.53,Available
59319,P005,Tech Park,2025-10-09,15:00,Thursday,No,Rainy,18,No,120,66,54,0.55,Available
59320,P008,Bus Station,2025-10-09,16:00,Thursday,No,Rainy,28,No,400,169,231,0.42,Available
59321,P008,Bus Station,2025-10-09,17:00,Thursday,No,Sunny,30,No,350,269,81,0.77,Available
59322,P004,Airport,2025-10-09,18:00,Thursday,No,Rainy,19,No,180,149,31,0.83,Available
59323,P008,Bus Station,2025-10-09,19:00,Thursday,No,Sunny,22,No,100,92,8,0.92,Full
59324,P008,Bus Station,2025-10-09,20:00,Thursday,No,Rainy,27,No,300,255,45,0.85,Available
59325,P006,Hospital,2025-10-09,21:00,Thursday,No,Sunny,40,No,180,77,103,0.43,Available
59326,P003,Railway Station,2025-10-09,22:00,Thursday,No,Rainy,30,No,120,43,77,0.36,Available
59327,P004,Airport,2025-10-09,23:00,Thursday,No,Foggy,27,No,120,58,62,0.48,Available
59328,P003,Railway Station,2025-10-10,00:00,Friday,No,Cloudy,37,No,400,160,240,0.4,Available
59329,P008,Bus Station,2025-10-10,01:00,Friday,No,Rainy,36,No,100,54,46,0.54,Available
59330,P006,Hospital,2025-10-10,02:00,Friday,No,Foggy,23,No,100,46,54,0.46,Available
59331,P003,Railway Station,2025-10-10,03:00,Friday,No,Sunny,39,No,100,38,62,0.38,Available
59332,P006,Hospital,2025-10-10,04:00,Friday,No,Cloudy,35,Yes,120,73,47,0.61,Available
59333,P004,Airport,2025-10-10,05:00,Friday,No,Sunny,18,No,180,68,112,0.38,Available
59334,P007,University,2025-10-10,06:00,Friday,No,Foggy,37,Yes,350,140,210,0.4,Available
59335,P004,Airport,2025-10-10,07:00,Friday,No,Cloudy,30,No,100,26,74,0.26,Available
59336,P008,Bus Station,2025-10-10,08:00,Friday,No,Rainy,31,No,400,303,97,0.76,Available
59337,P001,Central Mall,2025-10-10,09:00,Friday,No,Foggy,20,No,180,125,55,0.69,Available
59338,P006,Hospital,2025-10-10,10:00,Friday,No,Sunny,33,No,180,141,39,0.78,Available
59339,P006,Hospital,2025-10-10,11:00,Friday,No,Foggy,22,Yes,100,60,40,0.6,Available
59340,P007,University,2025-10-10,12:00,Friday,No,Foggy,31,No,250,119,131,0.48,Available
59341,P005,Tech Park,2025-10-10,13:00,Friday,No,Sunny,33,No,120,72,48,0.6,Available
59342,P006,Hospital,2025-10-10,14:00,Friday,No,Cloudy,40,No,200,88,112,0.44,Available
59343,P008,Bus Station,2025-10-10,15:00,Friday,No,Sunny,21,No,350,167,183,0.48,Available
59344,P008,Bus Station,2025-10-10,16:00,Friday,No,Foggy,29,No,100,52,48,0.52,Available
59345,P001,Central Mall,2025-10-10,17:00,Friday,No,Sunny,25,No,180,128,52,0.71,Available
59346,P008,Bus Station,2025-10-10,18:00,Friday,No,Sunny,37,No,200,154,46,0.77,Available
59347,P006,Hospital,2025-10-10,19:00,Friday,No,Cloudy,25,No,300,242,58,0.81,Available
59348,P003,Railway Station,2025-10-10,20:00,Friday,No,Cloudy,37,No,100,91,9,0.91,Full
59349,P005,Tech Park,2025-10-10,21:00,Friday,No,Foggy,28,No,180,86,94,0.48,Available
59350,P006,Hospital,2025-10-10,22:00,Friday,No,Foggy,34,No,150,67,83,0.45,Available
59351,P004,Airport,2025-10-10,23:00,Friday,No,Foggy,32,No,180,88,92,0.49,Available
59352,P008,Bus Station,2025-10-11,00:00,Saturday,Yes,Cloudy,40,No,300,124,176,0.41,Available
59353,P008,Bus Station,2025-10-11,01:00,Saturday,Yes,Sunny,24,No,400,134,266,0.34,Available
59354,P008,Bus Station,2025-10-11,02:00,Saturday,Yes,Sunny,19,No,350,120,230,0.34,Available
59355,P006,Hospital,2025-10-11,03:00,Saturday,Yes,Cloudy,18,No,180,49,131,0.27,Available
59356,P002,City Center,2025-10-11,04:00,Saturday,Yes,Cloudy,36,No,120,25,95,0.21,Available
59357,P008,Bus Station,2025-10-11,05:00,Saturday,Yes,Foggy,31,No,250,73,177,0.29,Available
59358,P005,Tech Park,2025-10-11,06:00,Saturday,Yes,Sunny,36,No,120,61,59,0.51,Available
59359,P002,City Center,2025-10-11,07:00,Saturday,Yes,Sunny,26,No,120,54,66,0.45,Available
59360,P003,Railway Station,2025-10-11,08:00,Saturday,Yes,Sunny,32,No,350,225,125,0.64,Available
59361,P002,City Center,2025-10-11,09:00,Saturday,Yes,Rainy,30,No,120,70,50,0.58,Available
59362,P008,Bus Station,2025-10-11,10:00,Saturday,Yes,Sunny,39,No,120,100,20,0.83,Full
59363,P005,Tech Park,2025-10-11,11:00,Saturday,Yes,Sunny,24,No,350,133,217,0.38,Available
59364,P006,Hospital,2025-10-11,12:00,Saturday,Yes,Foggy,38,No,100,41,59,0.41,Available
59365,P004,Airport,2025-10-11,13:00,Saturday,Yes,Cloudy,32,No,350,111,239,0.32,Available
59366,P007,University,2025-10-11,14:00,Saturday,Yes,Foggy,39,No,180,67,113,0.37,Available
59367,P005,Tech Park,2025-10-11,15:00,Saturday,Yes,Cloudy,29,No,200,62,138,0.31,Available
59368,P007,University,2025-10-11,16:00,Saturday,Yes,Rainy,20,No,200,79,121,0.4,Available
59369,P006,Hospital,2025-10-11,17:00,Saturday,Yes,Sunny,23,No,250,162,88,0.65,Available
59370,P004,Airport,2025-10-11,18:00,Saturday,Yes,Foggy,40,No,350,239,111,0.68,Available
59371,P002,City Center,2025-10-11,19:00,Saturday,Yes,Cloudy,22,No,120,99,21,0.82,Available
59372,P006,Hospital,2025-10-11,20:00,Saturday,Yes,Foggy,40,Yes,150,97,53,0.65,Available
59373,P005,Tech Park,2025-10-11,21:00,Saturday,Yes,Sunny,23,No,120,47,73,0.39,Available
59374,P002,City Center,2025-10-11,22:00,Saturday,Yes,Sunny,40,No,250,77,173,0.31,Available
59375,P005,Tech Park,2025-10-11,23:00,Saturday,Yes,Sunny,28,No,350,141,209,0.4,Available
59376,P008,Bus Station,2025-10-12,00:00,Sunday,Yes,Cloudy,34,No,180,66,114,0.37,Available
59377,P004,Airport,2025-10-12,01:00,Sunday,Yes,Rainy,40,No,120,38,82,0.32,Available
59378,P003,Railway Station,2025-10-12,02:00,Sunday,Yes,Rainy,29,No,100,19,81,0.19,Available
59379,P006,Hospital,2025-10-12,03:00,Sunday,Yes,Sunny,18,No,120,56,64,0.47,Available
59380,P003,Railway Station,2025-10-12,04:00,Sunday,Yes,Foggy,36,No,100,27,73,0.27,Available
59381,P004,Airport,2025-10-12,05:00,Sunday,Yes,Sunny,32,No,350,104,246,0.3,Available
59382,P001,Central Mall,2025-10-12,06:00,Sunday,Yes,Rainy,29,No,200,82,118,0.41,Available
59383,P004,Airport,2025-10-12,07:00,Sunday,Yes,Foggy,36,Yes,300,94,206,0.31,Available
59384,P006,Hospital,2025-10-12,08:00,Sunday,Yes,Cloudy,36,No,250,188,62,0.75,Available
59385,P002,City Center,2025-10-12,09:00,Sunday,Yes,Sunny,35,No,120,66,54,0.55,Available
59386,P008,Bus Station,2025-10-12,10:00,Sunday,Yes,Rainy,37,No,350,226,124,0.65,Available
59387,P005,Tech Park,2025-10-12,11:00,Sunday,Yes,Rainy,38,No,180,47,133,0.26,Available
59388,P004,Airport,2025-10-12,12:00,Sunday,Yes,Sunny,31,No,350,108,242,0.31,Available
59389,P005,Tech Park,2025-10-12,13:00,Sunday,Yes,Sunny,25,No,120,30,90,0.25,Available
59390,P008,Bus Station,2025-10-12,14:00,Sunday,Yes,Cloudy,30,No,120,54,66,0.45,Available
59391,P001,Central Mall,2025-10-12,15:00,Sunday,Yes,Sunny,37,No,350,127,223,0.36,Available
59392,P006,Hospital,2025-10-12,16:00,Sunday,Yes,Cloudy,19,No,100,33,67,0.33,Available
59393,P001,Central Mall,2025-10-12,17:00,Sunday,Yes,Rainy,20,No,350,228,122,0.65,Available
59394,P008,Bus Station,2025-10-12,18:00,Sunday,Yes,Cloudy,25,No,200,130,70,0.65,Available
59395,P003,Railway Station,2025-10-12,19:00,Sunday,Yes,Cloudy,29,No,120,89,31,0.74,Available
59396,P006,Hospital,2025-10-12,20:00,Sunday,Yes,Rainy,30,No,250,158,92,0.63,Available
59397,P001,Central Mall,2025-10-12,21:00,Sunday,Yes,Sunny,21,No,350,108,242,0.31,Available
59398,P005,Tech Park,2025-10-12,22:00,Sunday,Yes,Sunny,23,No,100,52,48,0.52,Available
59399,P007,University,2025-10-12,23:00,Sunday,Yes,Foggy,23,No,200,76,124,0.38,Available
59400,P003,Railway Station,2025-10-13,00:00,Monday,No,Rainy,27,No,150,79,71,0.53,Available
